"FilePath","Package","Class","Method Name","Return Type","Parameters","Function Body","Throws","Modifiers","Generics"
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaSpecialtyRepositoryImpl.java","","JpaSpecialtyRepositoryImpl","save","void","Specialty specialty","{\n		if (specialty.getId() == null) {\n            this.em.persist(specialty);\n        } else {\n            this.em.merge(specialty);\n        }\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaSpecialtyRepositoryImpl.java","","JpaSpecialtyRepositoryImpl","delete","void","Specialty specialty","{\n		this.em.remove(this.em.contains(specialty) ? specialty : this.em.merge(specialty));\n		Integer specId = specialty.getId();\n		this.em.createNativeQuery(""DELETE FROM vet_specialties WHERE specialty_id="" + specId).executeUpdate();\n		this.em.createQuery(""DELETE FROM Specialty specialty WHERE id="" + specId).executeUpdate();\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaUserRepositoryImpl.java","","JpaUserRepositoryImpl","save","void","User user","{\n        if (this.em.find(User.class, user.getUsername()) == null) {\n            this.em.persist(user);\n        } else {\n            this.em.merge(user);\n        }\n    }","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVetRepositoryImpl.java","","JpaVetRepositoryImpl","findById","Vet","int id","{\n		return this.em.find(Vet.class, id);\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVetRepositoryImpl.java","","JpaVetRepositoryImpl","findAll","Collection<Vet>","","{\n		return this.em.createQuery(""SELECT vet FROM Vet vet"").getResultList();\n	}","throws DataAccessException","@SuppressWarnings(""unchecked"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVetRepositoryImpl.java","","JpaVetRepositoryImpl","save","void","Vet vet","{\n        if (vet.getId() == null) {\n            this.em.persist(vet);\n        } else {\n            this.em.merge(vet);\n        }\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVetRepositoryImpl.java","","JpaVetRepositoryImpl","delete","void","Vet vet","{\n		this.em.remove(this.em.contains(vet) ? vet : this.em.merge(vet));\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVisitRepositoryImpl.java","","JpaVisitRepositoryImpl","save","void","Visit visit","{\n        if (visit.getId() == null) {\n            this.em.persist(visit);\n        } else {\n            this.em.merge(visit);\n        }\n    }","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVisitRepositoryImpl.java","","JpaVisitRepositoryImpl","findByPetId","List<Visit>","Integer petId","{\n        Query query = this.em.createQuery(""SELECT v FROM Visit v where v.pet.id= :id"");\n        query.setParameter(""id"", petId);\n        return query.getResultList();\n    }","","@Override @SuppressWarnings(""unchecked"") public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVisitRepositoryImpl.java","","JpaVisitRepositoryImpl","findById","Visit","int id","{\n		return this.em.find(Visit.class, id);\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVisitRepositoryImpl.java","","JpaVisitRepositoryImpl","findAll","Collection<Visit>","","{\n        return this.em.createQuery(""SELECT v FROM Visit v"").getResultList();\n	}","throws DataAccessException","@SuppressWarnings(""unchecked"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\jpa\JpaVisitRepositoryImpl.java","","JpaVisitRepositoryImpl","delete","void","Visit visit","{\n        this.em.remove(this.em.contains(visit) ? visit : this.em.merge(visit));\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\PetRepositoryOverride.java","","PetRepositoryOverride","delete","void","Pet pet","","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\PetTypeRepositoryOverride.java","","PetTypeRepositoryOverride","delete","void","PetType petType","","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpecialtyRepositoryOverride.java","","SpecialtyRepositoryOverride","delete","void","Specialty specialty","","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpringDataOwnerRepository.java","","SpringDataOwnerRepository","findByLastName","Collection<Owner>","String lastName","","","@Override @Query(""SELECT DISTINCT owner FROM Owner owner left join fetch owner.pets WHERE owner.lastName LIKE :lastName%"")",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpringDataOwnerRepository.java","","SpringDataOwnerRepository","findById","Owner","int id","","","@Override @Query(""SELECT owner FROM Owner owner left join fetch owner.pets WHERE owner.id =:id"")",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpringDataPetRepository.java","","SpringDataPetRepository","findPetTypes","List<PetType>","","","throws DataAccessException","@Override @Query(""SELECT ptype FROM PetType ptype ORDER BY ptype.name"")",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpringDataPetRepositoryImpl.java","","SpringDataPetRepositoryImpl","delete","void","Pet pet","{\n		String petId = pet.getId().toString();\n		this.em.createQuery(""DELETE FROM Visit visit WHERE pet.id="" + petId).executeUpdate();\n		this.em.createQuery(""DELETE FROM Pet pet WHERE id="" + petId).executeUpdate();\n        if (em.contains(pet)) {\n            em.remove(pet);\n        }\n	}","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpringDataPetTypeRepositoryImpl.java","","SpringDataPetTypeRepositoryImpl","delete","void","PetType petType","{\n        this.em.remove(this.em.contains(petType) ? petType : this.em.merge(petType));\n		Integer petTypeId = petType.getId();\n\n		List<Pet> pets = this.em.createQuery(""SELECT pet FROM Pet pet WHERE type.id="" + petTypeId).getResultList();\n		for (Pet pet : pets){\n			List<Visit> visits = pet.getVisits();\n			for (Visit visit : visits){\n				this.em.createQuery(""DELETE FROM Visit visit WHERE id="" + visit.getId()).executeUpdate();\n			}\n			this.em.createQuery(""DELETE FROM Pet pet WHERE id="" + pet.getId()).executeUpdate();\n		}\n		this.em.createQuery(""DELETE FROM PetType pettype WHERE id="" + petTypeId).executeUpdate();\n	}","","@SuppressWarnings(""unchecked"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpringDataSpecialtyRepositoryImpl.java","","SpringDataSpecialtyRepositoryImpl","delete","void","Specialty specialty","{\n        this.em.remove(this.em.contains(specialty) ? specialty : this.em.merge(specialty));\n		Integer specId = specialty.getId();\n		this.em.createNativeQuery(""DELETE FROM vet_specialties WHERE specialty_id="" + specId).executeUpdate();\n		this.em.createQuery(""DELETE FROM Specialty specialty WHERE id="" + specId).executeUpdate();\n	}","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\SpringDataVisitRepositoryImpl.java","","SpringDataVisitRepositoryImpl","delete","void","Visit visit","{\n		String visitId = visit.getId().toString();\n		this.em.createQuery(""DELETE FROM Visit visit WHERE id="" + visitId).executeUpdate();\n        if (em.contains(visit)) {\n            em.remove(visit);\n        }\n	}","throws DataAccessException","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\repository\springdatajpa\VisitRepositoryOverride.java","","VisitRepositoryOverride","delete","void","Visit visit","","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\advice\ExceptionControllerAdvice.java","","ExceptionControllerAdvice","detailBuild","ProblemDetail","Exception ex, HttpStatus status, StringBuffer url","{\n        ProblemDetail detail = ProblemDetail.forStatus(status);\n        detail.setType(URI.create(url.toString()));\n        detail.setTitle(ex.getClass().getSimpleName());\n        detail.setDetail(ex.getLocalizedMessage());\n        detail.setProperty(""timestamp"", Instant.now());\n        return detail;\n    }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\advice\ExceptionControllerAdvice.java","","ExceptionControllerAdvice","handleGeneralException","ResponseEntity<ProblemDetail>","Exception e, HttpServletRequest request","{\n        HttpStatus status = HttpStatus.INTERNAL_SERVER_ERROR;\n        ProblemDetail detail = this.detailBuild(e, status, request.getRequestURL());\n        return ResponseEntity.status(status).body(detail);\n    }","","@ExceptionHandler(Exception.class) @ResponseBody public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\advice\ExceptionControllerAdvice.java","","ExceptionControllerAdvice","handleDataIntegrityViolationException","ResponseEntity<ProblemDetail>","DataIntegrityViolationException ex, HttpServletRequest request","{\n        HttpStatus status = HttpStatus.NOT_FOUND;\n        ProblemDetail detail = this.detailBuild(ex, status, request.getRequestURL());\n        return ResponseEntity.status(status).body(detail);\n    }","","@ExceptionHandler(DataIntegrityViolationException.class) @ResponseBody public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\advice\ExceptionControllerAdvice.java","","ExceptionControllerAdvice","handleMethodArgumentNotValidException","ResponseEntity<ProblemDetail>","MethodArgumentNotValidException ex, HttpServletRequest request","{\n        HttpStatus status = HttpStatus.BAD_REQUEST;\n        BindingErrorsResponse errors = new BindingErrorsResponse();\n        BindingResult bindingResult = ex.getBindingResult();\n        if (bindingResult.hasErrors()) {\n            errors.addAllErrors(bindingResult);\n            ProblemDetail detail = this.detailBuild(ex, status, request.getRequestURL());\n            return ResponseEntity.status(status).body(detail);\n        }\n        return ResponseEntity.status(status).build();\n    }","","@ExceptionHandler(MethodArgumentNotValidException.class) @ResponseBody public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingErrorsResponse","addBodyIdError","void","Integer bodyId, String message","{\n        BindingError error = new BindingError();\n        error.setObjectName(""body"");\n        error.setFieldName(""id"");\n        error.setFieldValue(bodyId.toString());\n        error.setErrorMessage(message);\n        addError(error);\n    }","","private",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingErrorsResponse","addError","void","BindingError bindingError","{\n		this.bindingErrors.add(bindingError);\n	}","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingErrorsResponse","addAllErrors","void","BindingResult bindingResult","{\n		for (FieldError fieldError : bindingResult.getFieldErrors()) {\n			BindingError error = new BindingError();\n			error.setObjectName(fieldError.getObjectName());\n			error.setFieldName(fieldError.getField());\n			error.setFieldValue(String.valueOf(fieldError.getRejectedValue()));\n			error.setErrorMessage(fieldError.getDefaultMessage());\n			addError(error);\n		}\n	}","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingErrorsResponse","toJSON","String","","{\n		ObjectMapper mapper = new ObjectMapper();\n		mapper.setVisibility(PropertyAccessor.FIELD, Visibility.ANY);\n		String errorsAsJSON = """";\n		try {\n			errorsAsJSON = mapper.writeValueAsString(bindingErrors);\n		} catch (JsonProcessingException e) {\n			e.printStackTrace();\n		}\n		return errorsAsJSON;\n	}","","public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingErrorsResponse","toString","String","","{\n		return ""BindingErrorsResponse [bindingErrors="" + bindingErrors + ""]"";\n	}","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingError","setObjectName","void","String objectName","{\n			this.objectName = objectName;\n		}","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingError","setFieldName","void","String fieldName","{\n			this.fieldName = fieldName;\n		}","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingError","setFieldValue","void","String fieldValue","{\n			this.fieldValue = fieldValue;\n		}","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingError","setErrorMessage","void","String error_message","{\n			this.errorMessage = error_message;\n		}","","protected",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\BindingErrorsResponse.java","","BindingError","toString","String","","{\n			return ""BindingError [objectName="" + objectName + "", fieldName="" + fieldName + "", fieldValue="" + fieldValue\n					+ "", errorMessage="" + errorMessage + ""]"";\n		}","","@Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","listOwners","ResponseEntity<List<OwnerDto>>","String lastName","{\n        Collection<Owner> owners;\n        if (lastName != null) {\n            owners = this.clinicService.findOwnerByLastName(lastName);\n        } else {\n            owners = this.clinicService.findAllOwners();\n        }\n        if (owners.isEmpty()) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(ownerMapper.toOwnerDtoCollection(owners), HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","getOwner","ResponseEntity<OwnerDto>","Integer ownerId","{\n        Owner owner = this.clinicService.findOwnerById(ownerId);\n        if (owner == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(ownerMapper.toOwnerDto(owner), HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","addOwner","ResponseEntity<OwnerDto>","OwnerFieldsDto ownerFieldsDto","{\n        HttpHeaders headers = new HttpHeaders();\n        Owner owner = ownerMapper.toOwner(ownerFieldsDto);\n        this.clinicService.saveOwner(owner);\n        OwnerDto ownerDto = ownerMapper.toOwnerDto(owner);\n        headers.setLocation(UriComponentsBuilder.newInstance()\n            .path(""/api/owners/{id}"").buildAndExpand(owner.getId()).toUri());\n        return new ResponseEntity<>(ownerDto, headers, HttpStatus.CREATED);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","updateOwner","ResponseEntity<OwnerDto>","Integer ownerId, OwnerFieldsDto ownerFieldsDto","{\n        Owner currentOwner = this.clinicService.findOwnerById(ownerId);\n        if (currentOwner == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        currentOwner.setAddress(ownerFieldsDto.getAddress());\n        currentOwner.setCity(ownerFieldsDto.getCity());\n        currentOwner.setFirstName(ownerFieldsDto.getFirstName());\n        currentOwner.setLastName(ownerFieldsDto.getLastName());\n        currentOwner.setTelephone(ownerFieldsDto.getTelephone());\n        this.clinicService.saveOwner(currentOwner);\n        return new ResponseEntity<>(ownerMapper.toOwnerDto(currentOwner), HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","deleteOwner","ResponseEntity<OwnerDto>","Integer ownerId","{\n        Owner owner = this.clinicService.findOwnerById(ownerId);\n        if (owner == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        this.clinicService.deleteOwner(owner);\n        return new ResponseEntity<>(HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Transactional @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","addPetToOwner","ResponseEntity<PetDto>","Integer ownerId, PetFieldsDto petFieldsDto","{\n        HttpHeaders headers = new HttpHeaders();\n        Pet pet = petMapper.toPet(petFieldsDto);\n        Owner owner = new Owner();\n        owner.setId(ownerId);\n        pet.setOwner(owner);\n        pet.getType().setName(null);\n        this.clinicService.savePet(pet);\n        PetDto petDto = petMapper.toPetDto(pet);\n        headers.setLocation(UriComponentsBuilder.newInstance().path(""/api/pets/{id}"")\n            .buildAndExpand(pet.getId()).toUri());\n        return new ResponseEntity<>(petDto, headers, HttpStatus.CREATED);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","updateOwnersPet","ResponseEntity<Void>","Integer ownerId, Integer petId, PetFieldsDto petFieldsDto","{\n        Owner currentOwner = this.clinicService.findOwnerById(ownerId);\n        if (currentOwner != null) {\n            Pet currentPet = this.clinicService.findPetById(petId);\n            if (currentPet != null) {\n                currentPet.setBirthDate(petFieldsDto.getBirthDate());\n                currentPet.setName(petFieldsDto.getName());\n                currentPet.setType(petMapper.toPetType(petFieldsDto.getType()));\n                this.clinicService.savePet(currentPet);\n                return new ResponseEntity<>(HttpStatus.NO_CONTENT);\n            }\n        }\n        return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","addVisitToOwner","ResponseEntity<VisitDto>","Integer ownerId, Integer petId, VisitFieldsDto visitFieldsDto","{\n        HttpHeaders headers = new HttpHeaders();\n        Visit visit = visitMapper.toVisit(visitFieldsDto);\n        Pet pet = new Pet();\n        pet.setId(petId);\n        visit.setPet(pet);\n        this.clinicService.saveVisit(visit);\n        VisitDto visitDto = visitMapper.toVisitDto(visit);\n        headers.setLocation(UriComponentsBuilder.newInstance().path(""/api/visits/{id}"")\n            .buildAndExpand(visit.getId()).toUri());\n        return new ResponseEntity<>(visitDto, headers, HttpStatus.CREATED);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\OwnerRestController.java","","OwnerRestController","getOwnersPet","ResponseEntity<PetDto>","Integer ownerId, Integer petId","{\n        Owner owner = this.clinicService.findOwnerById(ownerId);\n        if (owner != null) {\n            Pet pet = owner.getPet(petId);\n            if (pet != null) {\n                return new ResponseEntity<>(petMapper.toPetDto(pet), HttpStatus.OK);\n            }\n        }\n        return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetRestController.java","","PetRestController","getPet","ResponseEntity<PetDto>","Integer petId","{\n        PetDto pet = petMapper.toPetDto(this.clinicService.findPetById(petId));\n        if (pet == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(pet, HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetRestController.java","","PetRestController","listPets","ResponseEntity<List<PetDto>>","","{\n        List<PetDto> pets = new ArrayList<>(petMapper.toPetsDto(this.clinicService.findAllPets()));\n        if (pets.isEmpty()) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(pets, HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetRestController.java","","PetRestController","updatePet","ResponseEntity<PetDto>","Integer petId, PetDto petDto","{\n        Pet currentPet = this.clinicService.findPetById(petId);\n        if (currentPet == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        currentPet.setBirthDate(petDto.getBirthDate());\n        currentPet.setName(petDto.getName());\n        currentPet.setType(petMapper.toPetType(petDto.getType()));\n        this.clinicService.savePet(currentPet);\n        return new ResponseEntity<>(petMapper.toPetDto(currentPet), HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetRestController.java","","PetRestController","deletePet","ResponseEntity<PetDto>","Integer petId","{\n        Pet pet = this.clinicService.findPetById(petId);\n        if (pet == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        this.clinicService.deletePet(pet);\n        return new ResponseEntity<>(HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetTypeRestController.java","","PetTypeRestController","listPetTypes","ResponseEntity<List<PetTypeDto>>","","{\n        List<PetType> petTypes = new ArrayList<>(this.clinicService.findAllPetTypes());\n        if (petTypes.isEmpty()) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(petTypeMapper.toPetTypeDtos(petTypes), HttpStatus.OK);\n    }","","@PreAuthorize(""hasAnyRole(@roles.OWNER_ADMIN, @roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetTypeRestController.java","","PetTypeRestController","getPetType","ResponseEntity<PetTypeDto>","Integer petTypeId","{\n        PetType petType = this.clinicService.findPetTypeById(petTypeId);\n        if (petType == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(petTypeMapper.toPetTypeDto(petType), HttpStatus.OK);\n    }","","@PreAuthorize(""hasAnyRole(@roles.OWNER_ADMIN, @roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetTypeRestController.java","","PetTypeRestController","addPetType","ResponseEntity<PetTypeDto>","PetTypeFieldsDto petTypeFieldsDto","{\n        HttpHeaders headers = new HttpHeaders();\n        final PetType type = petTypeMapper.toPetType(petTypeFieldsDto);\n        this.clinicService.savePetType(type);\n        headers.setLocation(UriComponentsBuilder.newInstance().path(""/api/pettypes/{id}"").buildAndExpand(type.getId()).toUri());\n        return new ResponseEntity<>(petTypeMapper.toPetTypeDto(type), headers, HttpStatus.CREATED);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetTypeRestController.java","","PetTypeRestController","updatePetType","ResponseEntity<PetTypeDto>","Integer petTypeId, PetTypeDto petTypeDto","{\n        PetType currentPetType = this.clinicService.findPetTypeById(petTypeId);\n        if (currentPetType == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        currentPetType.setName(petTypeDto.getName());\n        this.clinicService.savePetType(currentPetType);\n        return new ResponseEntity<>(petTypeMapper.toPetTypeDto(currentPetType), HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\PetTypeRestController.java","","PetTypeRestController","deletePetType","ResponseEntity<PetTypeDto>","Integer petTypeId","{\n        PetType petType = this.clinicService.findPetTypeById(petTypeId);\n        if (petType == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        this.clinicService.deletePetType(petType);\n        return new ResponseEntity<>(HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Transactional @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\RootRestController.java","","RootRestController","redirectToSwagger","void","HttpServletResponse response","{\n		response.sendRedirect(this.servletContextPath + ""/swagger-ui/index.html"");\n	}","throws IOException","@RequestMapping(value = ""/"") public",""
